Dates,GOOGL,AMZN,TSLA,GS,DAX,BNDX,FXEURUSD
07/04/2023,108.42,102.06,185.06,322.4,15597.89,49.01,1.0905
10/04/2023,106.44,102.17,184.51,324.96,15597.89,48.83,1.0859
11/04/2023,105.35,99.92,186.79,327.37,15655.17,48.77,1.0912
12/04/2023,104.64,97.83,180.54,330.24,15703.6,48.78,1.0992
13/04/2023,107.43,102.4,185.9,332.13,15729.46,48.77,1.1046
14/04/2023,108.87,102.51,185,336.92,15807.5,48.55,1.0992
17/04/2023,105.97,102.74,187.04,339.68,15789.53,48.43,1.0926
18/04/2023,104.5,102.3,184.31,333.91,15882.67,48.49,1.0972
19/04/2023,104.18,104.3,180.59,336.89,15895.2,48.43,1.0955
20/04/2023,105.29,103.81,162.99,338.71,15795.97,48.6,1.097
21/04/2023,105.41,106.96,165.08,341.66,15881.66,48.5,1.0986
24/04/2023,105.97,106.21,162.55,343.96,15863.95,48.46,1.1046
25/04/2023,103.85,102.57,160.67,339.48,15872.13,48.84,1.0973
26/04/2023,103.71,104.98,153.75,336.56,15795.73,48.68,1.1041
27/04/2023,107.59,109.82,160.19,341.6,15800.45,48.56,1.1028
28/04/2023,107.34,105.45,164.31,343.44,15922.38,48.95,1.1019
01/05/2023,107.2,102.05,161.83,340.57,15922.38,48.66,1.0976
02/05/2023,105.32,103.63,160.31,333.37,15726.94,49.07,1.0999
03/05/2023,105.41,103.65,160.61,328.65,15815.06,49.03,1.1062
04/05/2023,104.69,104,161.2,321.26,15734.24,49.04,1.1012
05/05/2023,105.57,105.655,170.06,327.02,15961.02,48.85,1.1019
08/05/2023,107.77,105.83,171.79,326.51,15952.83,48.74,1.1004
09/05/2023,107.35,106.62,169.15,324.77,15955.48,48.71,1.0962
10/05/2023,111.75,110.19,168.54,322.55,15896.23,48.89,1.0982
11/05/2023,116.57,112.18,172.08,320.72,15834.91,49.09,1.0916
12/05/2023,117.51,110.26,167.98,319.5,15913.82,48.91,1.0849
15/05/2023,116.51,111.2,166.35,322.07,15917.24,48.9,1.0874
16/05/2023,119.51,113.4,166.52,320.81,15897.93,48.82,1.0862
17/05/2023,120.84,115.5,173.86,330.18,15951.3,48.81,1.084
18/05/2023,122.83,118.15,176.89,329.58,16163.36,48.58,1.077
19/05/2023,122.76,116.25,180.14,326.15,16275.38,48.57,1.0805
22/05/2023,125.05,115.01,188.87,324.92,16223.99,48.58,1.0813
23/05/2023,122.56,114.99,185.77,323.57,16152.86,48.54,1.077
24/05/2023,120.9,116.75,182.9,319.81,15842.13,48.46,1.075
25/05/2023,123.48,115,184.47,323.88,15793.8,48.28,1.0725
26/05/2023,124.61,120.11,193.17,332.01,15983.97,48.38,1.0723
29/05/2023,124.61,120.11,193.17,332.01,15952.73,48.38,1.0708
30/05/2023,123.67,121.66,201.16,330.83,15908.91,48.76,1.0735
31/05/2023,122.87,120.58,203.93,323.9,15664.02,48.95,1.0689
01/06/2023,123.72,122.77,207.52,316.4,15853.66,48.93,1.0762
02/06/2023,124.67,124.25,213.97,323.65,16051.23,48.74,1.0708
05/06/2023,126.01,125.3,217.61,321.81,15963.89,48.64,1.0713
06/06/2023,127.31,126.61,221.31,326.8,15992.44,48.73,1.0693
07/06/2023,122.5,121.23,224.57,335.75,15960.56,48.52,1.0699
08/06/2023,122.14,124.25,234.86,335.47,15989.96,48.64,1.0782
09/06/2023,122.23,123.43,244.4,336.02,15949.84,48.69,1.0749
12/06/2023,123.64,126.57,249.83,339.49,16097.87,48.76,1.0757
13/06/2023,123.83,126.66,258.71,342.5,16230.68,48.57,1.0793
14/06/2023,123.67,126.42,256.79,338.42,16310.79,48.55,1.083
15/06/2023,125.09,127.11,255.9,339.74,16290.12,48.59,1.0945
16/06/2023,123.53,125.49,260.54,338.31,16357.63,48.64,1.0937
19/06/2023,123.53,125.49,260.54,338.31,16201.2,48.64,1.0921
20/06/2023,123.1,125.78,274.45,330.72,16111.32,48.76,1.0918
21/06/2023,120.55,124.83,259.46,325.07,16023.13,48.77,1.0986
22/06/2023,123.15,130.15,264.61,319.58,15988.16,48.58,1.0956
23/06/2023,122.34,129.33,256.6,314.71,15829.94,48.83,1.0894
26/06/2023,118.34,127.33,241.05,312.36,15813.06,48.96,1.0906
27/06/2023,118.33,129.18,250.21,313.45,15846.86,48.9,1.0961
28/06/2023,120.18,129.04,256.24,313.66,15949,49.01,1.0913
29/06/2023,119.1,127.9,257.5,323.09,15946.72,48.81,1.0865
30/06/2023,119.7,130.36,261.77,322.54,16147.9,48.88,1.0909
03/07/2023,119.9,130.22,279.82,326.61,16081.04,48.67,1.0912
04/07/2023,119.9,130.22,279.82,326.61,16039.17,48.67,1.0879
05/07/2023,121.75,130.38,282.48,320.05,15937.58,48.56,1.0854
06/07/2023,120.11,128.36,276.54,313,15528.54,48.31,1.0889
07/07/2023,119.48,129.78,274.43,315.17,15603.4,48.23,1.0967
10/07/2023,116.45,127.13,269.61,316.47,15673.16,48.2,1.1001
11/07/2023,117.14,128.78,269.79,320.88,15790.34,48.23,1.1009
12/07/2023,118.93,130.8,271.99,326.4,16023,48.45,1.1129
13/07/2023,124.54,134.3,277.9,328.68,16141.03,48.72,1.1226
14/07/2023,125.42,134.68,281.38,326.19,16105.07,48.61,1.1228
17/07/2023,124.65,133.56,290.38,327.2,16068.65,48.66,1.1236
18/07/2023,123.76,132.83,293.34,337.27,16125.49,48.87,1.1229
19/07/2023,122.03,135.36,291.26,340.55,16108.93,48.9,1.1201
20/07/2023,119.2,129.96,262.9,350.86,16204.22,48.7,1.113
21/07/2023,120.02,130,260.02,351.96,16177.22,48.82,1.1124
24/07/2023,121.53,128.8,269.06,358.93,16190.95,48.81,1.1064
25/07/2023,122.21,129.13,265.28,354.7,16211.59,48.81,1.1055
26/07/2023,129.27,128.15,264.35,357.56,16131.46,48.84,1.1086
27/07/2023,129.4,128.25,255.71,354.51,16406.03,48.68,1.0979
28/07/2023,132.58,132.21,266.44,353.23,16469.75,48.78,1.1016
31/07/2023,132.72,133.68,267.43,355.87,16446.83,48.74,1.0997
01/08/2023,131.55,131.69,261.07,357.72,16240.4,48.48,1.0984
02/08/2023,128.38,128.21,254.11,351.1,16020.02,48.48,1.0938
03/08/2023,128.45,128.91,259.32,353.16,15893.38,48.35,1.0949
04/08/2023,128.11,139.57,253.86,353.22,15951.86,48.5,1.1006
07/08/2023,131.53,142.22,251.45,355.56,15950.76,48.4,1.1002
08/08/2023,131.4,139.94,249.7,348.26,15774.93,48.67,1.0956
09/08/2023,129.66,137.85,242.19,342.69,15852.58,48.63,1.0974
10/08/2023,129.69,138.56,245.34,340.4,15996.52,48.48,1.0981
11/08/2023,129.56,138.41,242.65,340.73,15832.17,48.38,1.0949
14/08/2023,131.33,140.57,239.76,337.74,15904.25,48.28,1.0906
15/08/2023,129.78,137.67,232.96,332.21,15767.28,48.16,1.0905
16/08/2023,128.7,135.07,225.6,329.11,15789.45,48.15,1.0879
17/08/2023,129.92,133.98,219.22,327.52,15676.9,48.08,1.0872
18/08/2023,127.46,133.22,215.49,324.93,15574.26,48.24,1.0873
21/08/2023,128.37,134.68,231.28,322.06,15603.28,48.06,1.0896
22/08/2023,129.08,134.25,233.19,318.79,15705.62,48.19,1.0846
23/08/2023,132.37,135.52,236.86,322.33,15728.41,48.56,1.0863
24/08/2023,129.78,131.84,230.04,319.96,15621.49,48.53,1.081
25/08/2023,129.88,133.26,238.59,320.15,15631.82,48.49,1.0796
28/08/2023,131.01,133.14,238.82,325.97,15792.61,48.5,1.0819
29/08/2023,134.57,134.91,257.18,332.55,15930.88,48.61,1.088
30/08/2023,135.88,135.07,256.9,328.58,15891.93,48.53,1.0923
31/08/2023,136.17,138.01,258.08,327.71,15947.08,48.76,1.0843
01/09/2023,135.66,138.12,245.01,327.4,15840.34,48.57,1.078
04/09/2023,135.66,138.12,245.01,327.4,15824.85,48.57,1.0796
05/09/2023,135.77,137.27,256.49,323.75,15771.71,48.27,1.0722
06/09/2023,134.46,135.36,251.92,321.13,15741.37,48.27,1.0727
07/09/2023,135.26,137.85,251.49,321.96,15718.66,48.39,1.0696
08/09/2023,136.38,138.23,248.5,325.52,15744.75,48.39,1.07
11/09/2023,136.92,143.1,273.58,324.65,15800.99,48.28,1.075
12/09/2023,135.34,141.23,267.48,330.9,15715.53,48.27,1.0754
13/09/2023,136.71,144.85,271.3,334.98,15654.03,48.32,1.073
14/09/2023,138.1,144.72,276.04,344.57,15805.29,48.425,1.0643
15/09/2023,137.4,140.39,274.39,342.54,15893.53,48.27,1.0657
18/09/2023,138.21,139.98,265.28,343.32,15727.12,48.2,1.0692
19/09/2023,138.04,137.63,266.5,341.89,15664.48,48.11,1.0679
20/09/2023,133.74,135.29,262.59,336.7,15781.59,48.18,1.0661
21/09/2023,130.44,129.33,255.7,330.24,15571.86,48.13,1.0661
22/09/2023,130.25,129.12,244.88,327.89,15557.29,48.16,1.0653
25/09/2023,131.11,131.27,246.99,328.84,15405.49,47.97,1.0593
26/09/2023,128.565,125.98,244.12,323.82,15255.87,47.935,1.0572
27/09/2023,130.54,125.98,240.5,321.95,15217.45,47.81,1.0503
28/09/2023,132.31,125.98,246.38,325.2,15323.5,47.76,1.0566
29/09/2023,130.86,127.12,250.22,323.57,15386.58,47.83,1.0573
02/10/2023,134.17,129.46,251.6,318.5,15247.21,47.57,1.0477
03/10/2023,132.43,124.72,246.53,306.12,15085.21,47.41,1.0467
04/10/2023,135.24,127,261.16,308.6,15099.92,47.51,1.0504
05/10/2023,135.07,125.96,260.05,310.5,15070.22,47.59,1.055
06/10/2023,137.58,127.96,260.53,312.48,15229.77,47.49,1.0586
09/10/2023,138.42,128.26,259.67,312.61,15128.11,47.79,1.0567
10/10/2023,138.06,129.48,263.62,314.77,15423.52,47.72,1.0605
11/10/2023,140.55,131.83,262.99,313.02,15460.01,48.01,1.062
12/10/2023,138.97,132.33,258.87,309.85,15425.03,47.76,1.0528
13/10/2023,137.36,129.79,251.12,309.3,15186.66,47.96,1.051
16/10/2023,139.095,132.55,253.92,314.39,15237.99,47.775,1.056
17/10/2023,139.72,131.47,254.85,309.36,15251.69,47.5,1.0577
18/10/2023,137.96,128.13,242.68,301.96,15094.91,47.41,1.0536
19/10/2023,137.75,128.4,220.11,299.19,15045.23,47.38,1.0582
20/10/2023,135.6,125.17,211.99,300.05,14798.47,47.475,1.0594
23/10/2023,136.5,126.56,212.08,299.22,14800.72,47.61,1.067
24/10/2023,138.81,128.56,216.52,299.18,14879.94,47.72,1.059
25/10/2023,125.61,121.39,212.42,296.76,14892.18,47.44,1.0566
26/10/2023,122.28,119.57,205.76,296.99,14731.05,47.67,1.0563
27/10/2023,122.17,127.74,207.3,289.91,14687.41,47.745,1.0565
30/10/2023,124.46,132.71,197.36,300.83,14716.54,47.69,1.0615
31/10/2023,124.08,133.09,200.84,303.61,14810.34,47.68,1.0575
01/11/2023,126.45,137,205.66,307.16,14923.27,47.86,1.057
02/11/2023,127.49,138.07,218.51,313.76,15143.6,48.06,1.0622
03/11/2023,129.1,138.6,219.96,327.62,15189.25,48.27,1.0731
06/11/2023,130.25,139.74,219.27,323.91,15135.97,48.075,1.0718
07/11/2023,130.97,142.71,222.18,323.95,15152.64,48.34,1.07
08/11/2023,131.84,142.08,222.11,324.56,15229.6,48.48,1.0709
09/11/2023,130.24,140.6,209.98,320.78,15352.54,48.285,1.0668
10/11/2023,132.59,143.56,214.65,325.51,15234.39,48.33,1.0686
13/11/2023,132.09,142.59,223.71,326.91,15345,48.315,1.0698
14/11/2023,133.62,145.8,237.41,338.72,15614.43,48.69,1.0879
15/11/2023,134.62,143.2,242.84,337.6,15748.17,48.62,1.0848
16/11/2023,136.93,142.83,233.59,336.67,15786.61,48.81,1.0852
17/11/2023,135.31,145.18,234.3,339.19,15919.16,48.86,1.0915
20/11/2023,136.25,146.13,235.6,339.45,15901.33,48.91,1.094
21/11/2023,136.97,143.9,241.2,334.97,15900.53,48.95,1.0911
22/11/2023,138.49,146.71,234.21,338.64,15957.82,48.94,1.0888
23/11/2023,138.49,146.71,234.21,338.64,15994.73,48.94,1.0905
24/11/2023,136.69,146.74,235.45,339.15,16029.49,48.715,1.0939
27/11/2023,136.41,147.73,236.08,337.71,15966.37,48.97,1.0954
28/11/2023,137.2,147.03,246.72,337.65,15992.67,49.11,1.0993
29/11/2023,134.99,146.32,244.14,340.26,16166.45,49.36,1.0969
30/11/2023,132.53,146.09,240.08,341.54,16215.43,49.23,1.0888
01/12/2023,131.86,147.03,238.83,348.43,16397.52,49.44,1.0884
04/12/2023,129.27,144.84,235.58,349.39,16404.76,49.47,1.0836
05/12/2023,130.99,146.88,238.72,341.75,16533.11,49.735,1.0797
06/12/2023,130.02,144.52,239.37,341.97,16656.44,49.885,1.0764
07/12/2023,136.93,146.88,242.64,344.62,16628.99,49.83,1.0794
08/12/2023,134.99,147.42,243.84,350.83,16759.22,49.62,1.0763
11/12/2023,133.29,145.89,239.74,351.76,16794.43,49.6,1.0765
12/12/2023,132.52,147.48,237.01,352.61,16791.74,49.72,1.0794
13/12/2023,132.57,148.84,239.29,362.73,16766.05,50.13,1.0874
14/12/2023,131.94,147.42,251.05,383.47,16752.23,50.3,1.0993
15/12/2023,132.6,149.97,253.5,380.51,16751.44,50.42,1.0895
18/12/2023,135.8,154.07,252.08,376.4,16650.55,50.36,1.0924
19/12/2023,136.65,153.79,257.22,382.45,16744.41,50.62,1.0981
20/12/2023,138.34,152.12,247.14,377.52,16733.05,50.85,1.0942
21/12/2023,140.42,153.84,254.5,380.57,16687.42,50.78,1.1011
22/12/2023,141.49,153.42,252.54,380.65,16706.18,49.4,1.1014
25/12/2023,141.49,153.42,252.54,380.65,16706.18,49.4,1.1008
26/12/2023,141.52,153.41,256.61,381.61,16706.18,49.42,1.1042
27/12/2023,140.37,153.34,261.44,384.48,16742.07,49.71,1.1105
28/12/2023,140.23,153.38,253.18,386.41,16701.55,49.535,1.1061
29/12/2023,139.69,151.94,248.48,385.77,16751.64,49.365,1.1039
01/01/2024,139.69,151.94,248.48,385.77,16751.64,49.365,1.1045
02/01/2024,138.17,149.93,248.42,388.3,16769.36,49.18,1.0942
03/01/2024,138.92,148.47,238.45,381.79,16538.39,49.33,1.0922
04/01/2024,136.39,144.57,237.93,382.95,16617.29,49.03,1.0945
05/01/2024,135.73,145.24,237.49,386.44,16594.21,48.91,1.0943
08/01/2024,138.84,149.1,240.45,388.86,16716.47,49,1.095
09/01/2024,140.95,151.37,234.96,383.74,16688.36,48.96,1.0931
10/01/2024,142.28,153.73,233.94,381.96,16689.81,48.89,1.0973
11/01/2024,142.08,155.18,227.22,379.75,16547.03,49.1,1.0972
12/01/2024,142.65,154.62,218.89,377.75,16704.56,49.1,1.0951
15/01/2024,142.65,154.62,218.89,377.75,16622.22,49.1,1.095
16/01/2024,142.49,153.16,219.91,380.45,16571.68,48.86,1.0875
17/01/2024,141.47,151.71,215.55,377.18,16431.69,48.72,1.0883
18/01/2024,143.48,153.5,211.88,376.91,16567.35,48.7,1.0876
19/01/2024,146.38,155.34,212.19,382.2,16555.13,48.79,1.0898
22/01/2024,145.99,154.78,208.8,385.96,16683.36,48.81,1.0883
23/01/2024,147.04,156.02,209.14,380.77,16627.09,48.7,1.0854
24/01/2024,148.7,156.87,207.83,379.4,16889.92,48.61,1.0885
25/01/2024,151.87,157.75,182.63,382.7,16906.92,48.8,1.0846
26/01/2024,152.185,159.12,183.25,377.79,16961.39,48.73,1.0853
29/01/2024,153.51,161.26,190.93,380.56,16941.71,48.905,1.0833
30/01/2024,151.46,159,191.59,386.87,16972.34,48.89,1.0845
31/01/2024,140.1,155.2,187.29,384.01,16903.76,49.08,1.0818
01/02/2024,141.16,159.28,188.86,383.85,16859.04,49.1,1.0872
02/02/2024,142.38,171.81,187.91,387.86,16918.21,48.86,1.0788
05/02/2024,143.68,170.31,181.06,383.02,16904.06,48.64,1.0743
06/02/2024,144.1,169.15,185.1,384.99,17033.24,48.79,1.0755
07/02/2024,145.54,170.53,187.58,386.66,16921.96,48.71,1.0772
08/02/2024,145.91,169.84,189.56,385.04,16963.83,48.6,1.0778
09/02/2024,149,174.45,193.57,384.26,16926.5,48.62,1.0784
12/02/2024,147.53,172.34,188.13,392.64,17037.35,48.67,1.0772
13/02/2024,145.14,168.64,184.02,378.75,16880.83,48.485,1.0709
14/02/2024,145.94,170.98,188.71,378.04,16945.48,48.785,1.0727
15/02/2024,142.77,169.8,200.45,385.42,17046.69,48.78,1.0772
16/02/2024,140.52,169.51,199.95,384.44,17117.44,48.665,1.0777
19/02/2024,140.52,169.51,199.95,384.44,17092.26,48.665,1.0779
20/02/2024,141.12,167.08,193.76,384.52,17068.43,48.68,1.0808
21/02/2024,142.55,168.59,194.77,388.27,17118.12,48.47,1.0819
22/02/2024,144.09,174.58,197.41,390.47,17370.45,48.6,1.0823
23/02/2024,143.96,174.99,191.97,391.05,17419.33,48.78,1.0821
26/02/2024,137.57,174.73,199.4,390.22,17423.23,48.69,1.0851
27/02/2024,138.88,173.54,199.73,390.81,17556.49,48.61,1.0844
28/02/2024,136.38,173.16,202.04,393.18,17601.22,48.66,1.0838
29/02/2024,138.46,176.76,201.88,389.05,17678.19,48.73,1.0805
01/03/2024,137.14,178.22,202.64,388.1,17735.07,48.72,1.0837
04/03/2024,133.35,177.58,188.14,392.25,17716.17,48.675,1.0856
05/03/2024,132.67,174.12,180.74,390.91,17698.4,48.95,1.0857
06/03/2024,131.4,173.51,176.54,389.57,17716.71,48.99,1.0899
07/03/2024,134.38,176.82,178.65,388.43,17842.85,49.06,1.0948
08/03/2024,135.41,175.35,175.34,386.99,17814.51,49.1,1.0939
11/03/2024,137.67,171.96,177.77,386.16,17746.27,49.03,1.0926
12/03/2024,138.5,175.39,177.54,388.18,17965.11,49.03,1.0927
13/03/2024,139.79,176.555,169.48,392.31,17961.38,48.98,1.0948
14/03/2024,143.1,178.75,162.5,388.61,17942.04,48.81,1.0883
15/03/2024,141.18,174.42,163.57,387.21,17936.65,48.8,1.0889
18/03/2024,147.68,174.48,173.8,384.37,17932.68,48.8,1.0872
19/03/2024,147.03,175.9,171.32,388.66,17987.49,48.86,1.0866
20/03/2024,148.74,178.15,175.66,396.47,18015.13,48.96,1.0922
21/03/2024,147.6,178.15,172.82,413.71,18179.25,48.97,1.086
22/03/2024,150.77,178.87,170.83,406.82,18205.94,49.17,1.0808
25/03/2024,150.07,179.71,172.63,404.94,18261.31,49.03,1.0837
26/03/2024,150.67,178.3,177.67,406.18,18384.35,49.09,1.0831
27/03/2024,150.87,179.83,179.83,415.25,18477.09,49.24,1.0828
28/03/2024,150.93,180.38,175.79,417.69,18492.49,49.19,1.0789
29/03/2024,150.93,180.38,175.79,417.69,18492.49,49.19,1.079
01/04/2024,155.49,180.97,175.22,413.51,18492.49,48.88,1.0743
